Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
21,4.8,Drinks ,motorcycle ,23,17.137414711822252
33,4.7,Drinks ,electric_scooter ,32,5.962202686054506
25,4.8,Snack ,scooter ,25,16.90295553947855
24,4.7,Drinks ,scooter ,13,6.049788910364693
32,5.0,Meal ,scooter ,25,17.29786575292793
30,4.7,Meal ,motorcycle ,29,3.1048037118295744
21,4.0,Snack ,motorcycle ,22,1.55270011179015
28,4.5,Snack ,motorcycle ,11,7.448363764933636
21,4.7,Meal ,scooter ,15,17.13793593131399
36,4.7,Drinks ,motorcycle ,25,1.5321262830579476
33,4.1,Buffet ,motorcycle ,34,1.5367312315131167
31,4.8,Buffet ,motorcycle ,48,13.76619244065138
30,5.0,Buffet ,motorcycle ,21,19.396008631693807
21,4.7,Meal ,motorcycle ,14,6.128874096604021
25,4.6,Meal ,motorcycle ,25,12.074056377924808
22,4.5,Drinks ,motorcycle ,42,20.4429297624716
31,4.7,Meal ,scooter ,35,16.59866734083984
20,4.1,Drinks ,motorcycle ,19,7.659687719269464
36,4.9,Buffet ,scooter ,22,8.938177477046835
37,4.1,Buffet ,electric_scooter ,38,1.4898285876547734
33,4.3,Drinks ,motorcycle ,33,3.088360360642387
23,4.8,Drinks ,electric_scooter ,10,12.233151216085389
30,4.8,Meal ,motorcycle ,44,10.5871137049983
22,4.6,Drinks ,motorcycle ,21,10.707675026121008
37,4.9,Meal ,scooter ,16,1.5368588601915238
36,4.5,Meal ,scooter ,39,13.786698988585348
36,4.2,Drinks ,motorcycle ,33,4.610365145089627
31,4.7,Buffet ,motorcycle ,30,17.07428328032532
24,4.9,Snack ,motorcycle ,32,9.122100805773137
25,3.5,Meal ,motorcycle ,48,6.058853850930428
32,4.7,Drinks ,motorcycle ,26,19.61758127557816
35,5.0,Drinks ,motorcycle ,34,7.550439931715471
35,4.8,Snack ,scooter ,26,8.937919334982558
35,3.8,Meal ,motorcycle ,43,20.828337442890238
38,4.6,Drinks ,scooter ,26,10.867258681324948
24,4.7,Drinks ,motorcycle ,24,19.68855300533684
36,4.8,Meal ,motorcycle ,28,12.420728618637447
30,4.8,Drinks ,motorcycle ,17,12.293502674594885
31,4.4,Drinks ,motorcycle ,27,1.5527577991455996
29,3.8,Snack ,motorcycle ,43,4.560961190540341
39,4.9,Snack ,motorcycle ,32,20.852465948147685
32,4.8,Drinks ,motorcycle ,47,13.97320715599865
24,4.8,Buffet ,motorcycle ,30,12.241187680698099
34,4.7,Drinks ,motorcycle ,51,16.60096646626182
39,3.0,Buffet ,motorcycle ,31,20.253686746553186
29,5.0,Buffet ,electric_scooter ,20,12.291841945135499
35,4.3,Meal ,motorcycle ,33,7.546401421392555
25,5.0,Meal ,motorcycle ,23,19.83944816380232
31,3.9,Drinks ,electric_scooter ,37,20.17826723886413
37,4.9,Drinks ,motorcycle ,19,4.596477246796439
29,4.6,Meal ,scooter ,10,7.448298968371404
22,4.6,Drinks ,scooter ,17,7.86266816742606
25,5.0,Meal ,scooter ,27,9.192881349171465
22,5.0,Buffet ,scooter ,26,7.44893737981069
34,4.9,Snack ,motorcycle ,41,16.901659094652633
37,4.8,Snack ,motorcycle ,29,2.9796261449679733
24,4.8,Snack ,motorcycle ,20,8.940047176763544
26,4.9,Snack ,motorcycle ,15,9.435201537090277
28,4.9,Drinks ,scooter ,30,4.537553113908917
26,4.6,Buffet ,motorcycle ,39,16.903757254874915
32,4.9,Meal ,motorcycle ,26,6.037440799559519
34,4.0,Snack ,motorcycle ,32,7.77225332078954
21,4.8,Buffet ,motorcycle ,20,12.464367397135156
28,4.9,Buffet ,scooter ,12,3.058950642065173
32,4.2,Meal ,scooter ,31,16.822056546211645
32,4.4,Meal ,motorcycle ,35,20.4429297624716
36,4.6,Drinks ,motorcycle ,25,7.86266816742606
36,4.8,Snack ,scooter ,35,10.757168277407338
21,4.9,Drinks ,motorcycle ,43,20.206420943618273
31,4.1,Drinks ,motorcycle ,25,7.79043915470228
20,4.9,Drinks ,motorcycle ,13,1.509446659315397
25,4.9,Buffet ,motorcycle ,21,10.867352909111041
37,3.7,Buffet ,scooter ,32,16.72128810379679
35,5.0,Meal ,scooter ,28,12.209864132743004
38,4.6,Buffet ,motorcycle ,22,13.184506302029593
27,4.2,Snack ,motorcycle ,21,1.536833443796438
29,4.6,Meal ,motorcycle ,54,10.72328694561439
36,4.5,Meal ,scooter ,16,7.651068543522591
30,4.8,Meal ,scooter ,25,13.184493382286128
29,4.6,Snack ,motorcycle ,45,16.113672731502437
22,5.0,Meal ,electric_scooter ,27,12.580267821997444
26,5.0,Buffet ,motorcycle ,26,13.406350345877183
30,4.7,Snack ,motorcycle ,24,10.867232952500236
22,4.8,Snack ,motorcycle ,23,6.290134677517525
39,4.6,Meal ,scooter ,48,19.627039347544123
20,4.6,Drinks ,scooter ,29,6.210589610131653
25,4.9,Snack ,scooter ,16,4.60974318829899
36,4.1,Meal ,motorcycle ,31,3.109058526665861
27,4.1,Drinks ,motorcycle ,36,16.385730104323
24,5.0,Meal ,motorcycle ,21,19.659373527401062
37,4.4,Drinks ,motorcycle ,31,4.663545219253157
33,4.3,Drinks ,motorcycle ,35,19.043190708832398
32,4.7,Buffet ,motorcycle ,49,17.0970739430334
22,4.9,Snack ,motorcycle ,23,4.610035603064676
23,4.8,Drinks ,motorcycle ,23,9.34811247534477
26,4.5,Snack ,scooter ,19,16.38580226679637
29,4.6,Meal ,motorcycle ,28,4.53754359877181
21,4.8,Drinks ,scooter ,27,7.790944138225535
38,4.9,Buffet ,motorcycle ,21,10.86813091531078
33,4.4,Snack ,motorcycle ,44,16.60036112798735
38,4.8,Meal ,motorcycle ,15,1.544886121314019
28,3.5,Meal ,motorcycle ,40,7.490363933524715
31,4.4,Drinks ,motorcycle ,48,3.027484674148432
34,4.1,Buffet ,motorcycle ,25,1.4898424953793112
32,4.7,Buffet ,scooter ,18,1.5125177543459736
22,4.9,Snack ,scooter ,19,7.60099056126676
33,4.3,Meal ,motorcycle ,53,10.724145471043824
33,4.6,Drinks ,motorcycle ,36,12.209864132743004
29,4.9,Snack ,motorcycle ,19,6.290134677517525
35,4.7,Buffet ,motorcycle ,26,16.7221183754483
31,4.8,Drinks ,scooter ,25,4.596926090140393
39,4.5,Drinks ,scooter ,18,1.5125236326386315
27,4.3,Snack ,motorcycle ,22,9.326827803267657
31,5.0,Meal ,motorcycle ,43,14.043986316406748
24,4.9,Buffet ,scooter ,10,12.464189804888846
26,4.5,Snack ,motorcycle ,10,13.973182654041272
38,4.8,Buffet ,scooter ,30,7.448627554372568
35,3.7,Meal ,scooter ,43,13.63133954822817
32,4.9,Drinks ,scooter ,17,7.763180728145725
23,4.6,Snack ,motorcycle ,15,10.587773646099503
34,4.6,Snack ,motorcycle ,43,12.099023452177578
36,4.8,Meal ,motorcycle ,23,3.0295373878927125
31,4.8,Meal ,motorcycle ,15,9.087980108018959
37,4.7,Drinks ,motorcycle ,20,9.314965469384537
26,4.5,Meal ,scooter ,29,4.658009427950017
33,4.1,Buffet ,electric_scooter ,45,19.6178245617368
36,4.9,Meal ,scooter ,23,9.220449826023746
37,5.0,Drinks ,scooter ,32,7.790362125420462
28,4.9,Buffet ,motorcycle ,36,19.08960903177494
25,4.9,Drinks ,motorcycle ,11,12.10028759796349
34,4.9,Snack ,motorcycle ,24,1.5525398256387155
22,4.7,Drinks ,motorcycle ,14,3.1048274858998925
26,4.1,Buffet ,motorcycle ,24,1.5580772551015614
30,5.0,Snack ,electric_scooter ,23,17.07428328032532
20,4.8,Drinks ,scooter ,15,3.1450674360287563
29,4.6,Buffet ,motorcycle ,16,4.537940845973839
36,3.9,Buffet ,motorcycle ,36,6764.282268975216
31,4.6,Buffet ,motorcycle ,27,3.0249845912239284
30,4.5,Drinks ,motorcycle ,27,3.1450674360287563
31,4.9,Meal ,motorcycle ,26,6.210618492992317
34,4.8,Drinks ,motorcycle ,17,3.052701203662266
32,4.8,Buffet ,electric_scooter ,33,9.220865974524658
20,5.0,Drinks ,motorcycle ,11,3.0736267322142172
35,4.8,Snack ,motorcycle ,41,10.602459395244589
36,4.8,Meal ,scooter ,25,12.463962426806004
30,4.2,Meal ,motorcycle ,32,1.4897343063136914
34,3.7,Snack ,scooter ,32,17.072690000300856
28,4.9,Drinks ,motorcycle ,26,8.929090495637043
21,4.2,Snack ,motorcycle ,23,3.064002957756467
21,4.5,Snack ,motorcycle ,15,3.018911482249934
24,4.7,Buffet ,motorcycle ,21,6.081190890766407
32,4.8,Snack ,motorcycle ,24,12.435183278471785
33,4.0,Drinks ,motorcycle ,33,4.537940845973839
31,4.8,Meal ,electric_scooter ,22,3.1048274858998925
23,4.7,Drinks ,electric_scooter ,16,4.596439723067659
36,4.7,Meal ,scooter ,34,8.936297424687357
23,4.8,Buffet ,scooter ,19,9.193021332761605
23,4.2,Drinks ,scooter ,40,16.66009720486636
39,4.6,Drinks ,scooter ,35,7.546781220269444
27,4.8,Buffet ,scooter ,21,12.419634113854903
34,4.3,Buffet ,scooter ,34,4.530346339435715
28,4.9,Drinks ,scooter ,34,17.07678711642128
32,5.0,Meal ,scooter ,26,4.610027010743977
29,4.6,Buffet ,scooter ,42,4138.393958232515
34,5.0,Snack ,motorcycle ,27,8.790255881447937
24,5.0,Drinks ,scooter ,24,4.537905322815778
32,4.2,Buffet ,scooter ,35,19.884989094190672
25,4.9,Buffet ,scooter ,29,7.761735388266237
39,5.0,Meal ,scooter ,16,6.290134677517525
34,5.0,Meal ,electric_scooter ,29,1.5322764702619418
30,4.7,Drinks ,motorcycle ,21,8.812444327486576
34,4.6,Drinks ,motorcycle ,26,12.099251697979918
32,5.0,Meal ,motorcycle ,29,12.434914295056847
39,4.8,Snack ,motorcycle ,26,6.217932880075239
29,4.7,Buffet ,electric_scooter ,26,7.601681384643605
36,4.8,Buffet ,motorcycle ,15,16.82215560890587
26,4.6,Snack ,scooter ,19,20.069389638926847
24,4.6,Drinks ,motorcycle ,22,10.806365521002304
35,4.4,Drinks ,motorcycle ,33,7.790944138225535
28,4.8,Drinks ,electric_scooter ,14,7.77259623624236
22,4.2,Drinks ,motorcycle ,23,3.1162479967399177
32,4.2,Meal ,motorcycle ,38,10.427321890743634
32,3.7,Meal ,scooter ,31,17.078029070071455
22,4.7,Meal ,motorcycle ,25,7.683177078161442
27,5.0,Drinks ,motorcycle ,36,12.464367397135156
30,4.6,Drinks ,scooter ,33,6.290134677517525
28,4.9,Meal ,motorcycle ,17,20.176709024411277
24,4.7,Drinks ,motorcycle ,23,13.989473699050894
25,4.6,Drinks ,scooter ,21,3.116172920951757
22,4.8,Snack ,scooter ,26,12.233735310002297
23,4.7,Buffet ,motorcycle ,18,12.417687564302762
31,4.8,Meal ,motorcycle ,15,1.5147814033157616
36,4.7,Drinks ,scooter ,20,19.76008092080857
22,4.8,Meal ,motorcycle ,22,20.17751999271713
34,4.8,Drinks ,motorcycle ,25,7.683556858538816
28,4.9,Buffet ,scooter ,11,9.348134176725155
23,4.6,Snack ,electric_scooter ,33,10.756961092193894
29,4.6,Meal ,scooter ,14,2894.4929965592596
39,5.0,Drinks ,motorcycle ,40,16.90061622580434
31,4.6,Snack ,motorcycle ,48,11.007734763484695
36,4.6,Meal ,motorcycle ,31,6.0811084845031615
30,5.0,Snack ,motorcycle ,15,7.763485791844637
23,4.9,Buffet ,scooter ,18,6.080918143434466
20,4.1,Meal ,motorcycle ,15,2.9374433642737405
39,4.9,Drinks ,motorcycle ,35,10.881431822897348
25,4.8,Buffet ,motorcycle ,35,12.100108934592336
29,4.8,Meal ,motorcycle ,16,12.4168716912173
38,4.6,Buffet ,motorcycle ,24,7.762461854563799
29,4.8,Snack ,motorcycle ,29,11.007734763484695
27,4.6,Buffet ,motorcycle ,22,4.6743240057702184
25,4.8,Drinks ,scooter ,23,14.023232082720508
22,4.8,Buffet ,motorcycle ,15,10.254493561871314
24,4.7,Buffet ,motorcycle ,14,1.5367187539764702
38,4.7,Drinks ,motorcycle ,39,19.659494006158752
36,4.9,Snack ,motorcycle ,16,4.395412963250269
31,4.6,Drinks ,motorcycle ,19,10.485869597006323
21,4.9,Drinks ,scooter ,20,9.315069177325897
27,4.2,Meal ,motorcycle ,16,3.105485306663011
21,4.9,Buffet ,motorcycle ,19,3.0189069966568236
31,4.7,Snack ,scooter ,25,2239.0814563145445
33,4.1,Buffet ,motorcycle ,41,3.0597099627495252
24,4.8,Snack ,scooter ,17,1.5147927347485626
39,4.2,Meal ,motorcycle ,49,13.429052145608242
38,4.8,Snack ,motorcycle ,39,7.441053171030753
34,4.9,Buffet ,scooter ,27,10.865882927704826
33,4.7,Drinks ,scooter ,22,7.658776111956294
32,4.7,Snack ,motorcycle ,16,3.109058526665861
22,4.8,Drinks ,motorcycle ,15,4.469203458168966
20,4.6,Meal ,motorcycle ,22,4.610390241773466
21,4.7,Drinks ,scooter ,23,7.761779919100629
33,4.9,Drinks ,electric_scooter ,29,6.218001191085242
39,4.6,Drinks ,motorcycle ,17,10.427667505088136
22,4.6,Drinks ,motorcycle ,19,10.427692569121193
21,4.8,Drinks ,scooter ,26,4.469312020898536
36,4.9,Drinks ,motorcycle ,37,10.602467987636457
23,4.5,Meal ,scooter ,12,5021.120135079497
24,4.8,Snack ,motorcycle ,16,3.059607070874954
29,4.9,Buffet ,scooter ,18,1.5135753273977128
25,4.8,Snack ,scooter ,15,1.5137670409403239
29,4.6,Meal ,motorcycle ,38,16.384894686693748
28,4.7,Drinks ,scooter ,18,3.073391571091014
36,4.1,Meal ,electric_scooter ,36,11.007734763484695
21,5.0,Drinks ,motorcycle ,19,3.0190991964802487
30,4.9,Drinks ,electric_scooter ,17,1.4898424953793112
27,4.6,Snack ,motorcycle ,21,16.60006663596523
33,4.1,Drinks ,motorcycle ,25,3.1053555440952
26,4.5,Buffet ,motorcycle ,25,4.658009301215061
33,4.9,Meal ,motorcycle ,29,3.0256560847813363
27,4.9,Snack ,scooter ,15,3.059363455485888
37,4.5,Meal ,scooter ,39,19.471424915312035
34,4.6,Drinks ,motorcycle ,25,17.098196997792005
39,4.4,Snack ,scooter ,41,19.658727827758984
34,4.8,Snack ,motorcycle ,36,9.075228438371662
31,4.8,Snack ,scooter ,19,4.527535939849728
31,4.9,Meal ,electric_scooter ,16,9.192770952367509
22,5.0,Snack ,motorcycle ,23,3.073633662632463
21,4.5,Meal ,scooter ,12,4.537860441809634
28,4.5,Drinks ,scooter ,23,1.5202946803714215
22,4.9,Drinks ,scooter ,25,3.105363416606955
36,4.8,Drinks ,motorcycle ,29,7.562950099415819
29,4.6,Buffet ,motorcycle ,19,16.385730104323
27,4.9,Drinks ,motorcycle ,26,12.098934379658612
27,5.0,Snack ,motorcycle ,39,12.254988310819368
33,4.6,Meal ,scooter ,15,13.972053025068483
31,4.2,Snack ,motorcycle ,33,13.788747286195292
21,4.5,Drinks ,motorcycle ,17,1.4688163222618422
35,4.9,Snack ,scooter ,12,7.648947508016062
32,4.0,Buffet ,motorcycle ,24,1.5124736202411777
30,3.9,Meal ,motorcycle ,37,12.073551890528492
32,4.0,Meal ,motorcycle ,39,16.601197594913785
20,4.7,Drinks ,motorcycle ,36,17.074904295896932
26,4.3,Snack ,motorcycle ,32,19.36282544640368
25,4.9,Meal ,motorcycle ,21,13.619597248645611
35,4.6,Drinks ,scooter ,27,9.191516815400874
27,4.5,Drinks ,scooter ,15,1.5581372392984738
23,4.0,Buffet ,scooter ,34,20.4429297624716
28,5.0,Buffet ,motorcycle ,21,6.1271063432377035
32,4.7,Meal ,electric_scooter ,16,1.5202946803714215
32,4.5,Buffet ,motorcycle ,27,13.765934616307273
33,4.8,Meal ,scooter ,28,5.960345509422042
26,5.0,Snack ,scooter ,15,1.5368503802873277
25,4.8,Drinks ,scooter ,16,9.435201537090277
30,4.7,Buffet ,scooter ,30,16.3859806352546
27,4.8,Meal ,scooter ,17,1.5297232856231069
21,4.6,Buffet ,scooter ,18,4.663600819478948
29,4.6,Meal ,motorcycle ,36,11.007734763484695
38,4.6,Meal ,scooter ,33,1.532220682279672
26,4.7,Drinks ,motorcycle ,10,1.5725337268149235
22,3.3,Snack ,motorcycle ,35,12.23475004887418
22,4.9,Buffet ,motorcycle ,29,4.6636446073306015
39,4.5,Meal ,scooter ,27,12.293290452974949
31,4.2,Drinks ,motorcycle ,46,16.851359915560725
30,4.8,Meal ,motorcycle ,39,16.64792469479315
35,4.7,Buffet ,motorcycle ,26,6.290134677517525
37,5.0,Drinks ,scooter ,16,20.17826723886413
25,4.8,Snack ,motorcycle ,16,2.9372027663887716
35,4.8,Drinks ,motorcycle ,44,1.4981846397108725
29,4.6,Meal ,motorcycle ,34,20.18093693169729
26,4.9,Meal ,motorcycle ,10,9.435201537090277
39,4.7,Meal ,scooter ,49,12.294166376547112
32,4.9,Buffet ,motorcycle ,15,3.0408940859122913
22,4.9,Drinks ,motorcycle ,22,7.5734678218356475
38,5.0,Buffet ,motorcycle ,34,10.881197530967802
38,4.6,Meal ,motorcycle ,18,7.772241720132077
26,4.8,Buffet ,motorcycle ,12,17.137482577885528
34,5.0,Buffet ,motorcycle ,39,9.121036990470722
38,5.0,Buffet ,motorcycle ,17,3.1049287718497225
32,4.8,Snack ,scooter ,15,4.657671709622668
31,5.0,Snack ,electric_scooter ,31,9.363851125948191
32,4.3,Meal ,scooter ,33,8.93863230001391
30,4.2,Meal ,motorcycle ,24,9.435201537090277
31,4.9,Meal ,motorcycle ,12,1.5725337268149235
35,4.5,Snack ,scooter ,38,20.4429297624716
25,4.9,Drinks ,motorcycle ,30,1.520431919457448
20,4.9,Buffet ,motorcycle ,18,9.314781588654945
21,4.3,Meal ,scooter ,31,17.165920253637964
31,4.4,Buffet ,motorcycle ,38,16.819856608192964
30,4.9,Buffet ,scooter ,19,7.448379824379684
35,4.9,Buffet ,motorcycle ,32,7.86266816742606
26,4.5,Buffet ,scooter ,28,9.174316773931475
27,4.7,Drinks ,motorcycle ,33,12.117036431967307
38,4.7,Buffet ,electric_scooter ,27,9.435201537090277
36,4.7,Drinks ,motorcycle ,15,20.25308886845404
35,3.5,Buffet ,motorcycle ,38,12.073551890528492
25,4.8,Buffet ,motorcycle ,13,1.5525820806770303
29,4.6,Drinks ,scooter ,25,17.09797235004466
24,4.6,Drinks ,motorcycle ,11,10.906414500212698
35,4.0,Snack ,scooter ,34,4.663419307511544
33,4.8,Snack ,scooter ,15,3.1051455387467093
39,4.9,Snack ,motorcycle ,29,12.293745665047714
29,4.6,Buffet ,scooter ,22,6.037990253842855
30,4.6,Meal ,scooter ,19,1.5294972210567728
21,4.5,Meal ,scooter ,24,9.19302787438814
37,4.9,Buffet ,scooter ,20,1.51358334522335
34,4.0,Snack ,motorcycle ,37,13.21510018232093
29,4.3,Snack ,motorcycle ,22,9.193373039197326
32,4.1,Drinks ,motorcycle ,37,12.074056377924808
34,4.8,Meal ,electric_scooter ,18,3.109073412252802
28,4.9,Meal ,motorcycle ,20,12.580267821997444
20,4.6,Meal ,motorcycle ,24,3.064627592907977
33,4.5,Buffet ,electric_scooter ,16,7.86266816742606
36,5.0,Meal ,scooter ,35,12.419848148200396
38,5.0,Drinks ,scooter ,18,19.878389859465255
24,4.6,Meal ,electric_scooter ,17,1.4687651713691394
25,4.7,Drinks ,scooter ,11,7.546712474382467
29,5.0,Drinks ,motorcycle ,30,19.68855300533684
25,4.1,Meal ,motorcycle ,16,7.86266816742606
29,4.2,Meal ,motorcycle ,21,3.1053555440952
36,4.2,Drinks ,motorcycle ,32,10.880887117400222
38,4.6,Drinks ,motorcycle ,25,3.0408915533134366
35,3.9,Snack ,electric_scooter ,34,12.073402311702822
22,4.9,Drinks ,motorcycle ,19,19.91513566461454
39,4.2,Drinks ,scooter ,32,1.5294972210567728
34,4.8,Drinks ,scooter ,26,7.86266816742606
36,4.6,Drinks ,motorcycle ,30,9.055860194603952
35,4.4,Buffet ,motorcycle ,21,7.648179253807939
30,3.7,Snack ,scooter ,43,10.44443762851372
34,4.8,Snack ,scooter ,28,19.471036267159555
20,4.9,Snack ,motorcycle ,13,1.529798954138123
29,4.6,Buffet ,scooter ,33,12.435238152193076
28,4.6,Snack ,electric_scooter ,15,10.707675026121008
29,4.6,Drinks ,motorcycle ,50,8.810644611746058
25,4.7,Buffet ,motorcycle ,21,6.081595038326309
38,4.9,Meal ,electric_scooter ,16,19.65941483730302
27,4.0,Meal ,motorcycle ,20,9.192333207062475
37,4.5,Buffet ,motorcycle ,27,4.657999585180681
30,4.9,Meal ,motorcycle ,28,13.682164589384904
29,4.6,Meal ,scooter ,32,10.867300462026536
36,5.0,Meal ,motorcycle ,16,1.5318406264547653
30,4.2,Drinks ,scooter ,35,9.178138374826863
38,5.0,Drinks ,motorcycle ,30,6.290134677517525
35,4.9,Meal ,motorcycle ,40,10.817079413964544
38,4.8,Meal ,scooter ,17,2.9962500369300917
39,4.6,Buffet ,motorcycle ,17,17.097925435309556
22,4.6,Snack ,motorcycle ,23,12.580267821997444
35,4.3,Snack ,motorcycle ,36,20.182068898017356
29,4.7,Drinks ,scooter ,34,19.364277131922073
27,4.6,Meal ,motorcycle ,10,10.756165907127029
29,4.6,Drinks ,motorcycle ,18,4.494386184355176
27,4.8,Snack ,scooter ,32,1.558099461670861
35,3.5,Snack ,scooter ,33,16.901690663513595
30,4.7,Drinks ,motorcycle ,30,13.989249784637686
39,4.9,Meal ,electric_scooter ,22,6.119866712255649
33,4.0,Buffet ,motorcycle ,43,10.755502959609185
28,4.8,Meal ,motorcycle ,28,13.970759660559564
21,4.5,Snack ,motorcycle ,33,16.38580226679637
27,5.0,Drinks ,motorcycle ,41,10.864870498939615
33,4.9,Snack ,motorcycle ,33,13.583302501364784
25,4.8,Drinks ,motorcycle ,17,4.717601091891188
33,4.5,Meal ,scooter ,36,11.923472540363216
15,1.0,Meal ,bicycle ,21,12.256687342479019
23,5.0,Meal ,motorcycle ,21,13.97213114305473
20,4.9,Meal ,motorcycle ,38,16.60036112798735
36,4.1,Snack ,scooter ,36,12.098934379658612
27,4.6,Snack ,motorcycle ,17,10.7567700708531
34,5.0,Snack ,scooter ,24,7.86266816742606
35,5.0,Meal ,motorcycle ,47,16.59866734083984
31,4.8,Buffet ,motorcycle ,19,4.657195393355107
38,3.8,Meal ,scooter ,42,17.09797286135323
32,4.7,Meal ,scooter ,30,17.29786575292793
24,4.2,Snack ,motorcycle ,26,4.544264510460104
20,4.5,Drinks ,scooter ,12,20.831034086687005
35,4.1,Drinks ,motorcycle ,38,2228.994151946364
31,4.8,Drinks ,motorcycle ,38,4.610035603064676
23,4.9,Meal ,motorcycle ,13,13.583143866737789
32,4.6,Snack ,motorcycle ,52,17.138022477317314
36,4.8,Meal ,scooter ,19,9.05585516169647
29,4.9,Meal ,electric_scooter ,22,7.86266816742606
24,4.9,Buffet ,scooter ,19,16.113672731502437
32,4.6,Snack ,electric_scooter ,17,1.4897994983731415
34,4.0,Buffet ,electric_scooter ,49,13.990019508254212
22,4.8,Meal ,motorcycle ,15,20.180635114052397
39,4.8,Drinks ,motorcycle ,19,16.38450239784971
37,4.9,Buffet ,motorcycle ,20,13.989450296973203
30,4.7,Drinks ,motorcycle ,24,12.435401341947149
24,4.6,Meal ,scooter ,15,1.5204190117691747
29,4.6,Buffet ,scooter ,36,12.580267821997444
23,4.5,Buffet ,motorcycle ,29,20.253101372645908
33,4.3,Buffet ,scooter ,45,20.206808073829723
23,4.7,Drinks ,motorcycle ,22,9.055361317559612
31,4.8,Buffet ,scooter ,46,13.78895741536346
31,4.6,Meal ,motorcycle ,47,11.719801789768045
35,4.4,Meal ,motorcycle ,33,1.5137004220759953
38,4.6,Buffet ,motorcycle ,28,6.210416158493799
36,5.0,Snack ,scooter ,31,7.546267706896355
29,4.8,Meal ,motorcycle ,10,20.1790330455349
34,4.7,Meal ,motorcycle ,41,1.4906380412697326
30,4.7,Buffet ,motorcycle ,22,3.1450674360287563
26,4.7,Snack ,scooter ,20,20.181161775010754
26,4.4,Buffet ,motorcycle ,15,3.1450674360287563
32,4.7,Snack ,scooter ,22,13.392793466447937
20,4.9,Drinks ,motorcycle ,10,4.596738270098565
28,4.8,Buffet ,motorcycle ,19,6.21014114523549
24,4.7,Buffet ,electric_scooter ,28,13.77373765746021
29,4.8,Buffet ,scooter ,13,3.064676862595037
31,4.1,Meal ,scooter ,36,12.099374422761619
28,4.6,Meal ,scooter ,38,19.887012835736
21,3.7,Meal ,motorcycle ,45,7.772039544818026
30,4.1,Snack ,motorcycle ,35,13.830282747919053
